,ID,Clothing ID,Age,Rating,Division Name,Department Name,Class Name,USER ID,New Clothing ID
11489,11490,868,60,3,General,Tops,Knits,60,96
11490,11491,868,36,4,General,Tops,Knits,419,96
11491,11492,868,40,4,General,Tops,Knits,38,96
11492,11493,1072,54,5,General,Dresses,Dresses,215,23
11493,11494,868,55,5,General,Tops,Knits,222,96
11494,11495,1104,42,5,General,Dresses,Dresses,294,50
11495,11496,868,48,3,General,Tops,Knits,41,96
11496,11497,939,57,5,General,Tops,Sweaters,572,125
11497,11498,862,74,4,General Petite,Tops,Knits,1413,90
11498,11499,941,47,2,General,Tops,Sweaters,560,127
11499,11500,1081,36,5,General Petite,Dresses,Dresses,53,31
11500,11501,941,35,5,General,Tops,Sweaters,557,127
11501,11502,941,48,1,General,Tops,Sweaters,437,127
11502,11503,1081,34,5,General Petite,Dresses,Dresses,305,31
11503,11504,862,34,3,General Petite,Tops,Knits,279,90
11504,11505,941,23,3,General,Tops,Sweaters,574,127
11505,11506,941,60,5,General,Tops,Sweaters,448,127
11506,11507,941,28,5,General,Tops,Sweaters,26,127
11507,11508,1081,29,4,General Petite,Dresses,Dresses,102,31
11508,11509,941,27,5,General,Tops,Sweaters,1345,127
11509,11510,941,46,4,General,Tops,Sweaters,459,127
11510,11511,1081,36,4,General Petite,Dresses,Dresses,53,31
11511,11512,1081,33,5,General Petite,Dresses,Dresses,792,31
11512,11513,1081,56,5,General Petite,Dresses,Dresses,62,31
11513,11514,1066,38,3,General Petite,Bottoms,Pants,493,20
11514,11515,1081,21,5,General Petite,Dresses,Dresses,1120,31
11515,11516,941,48,4,General,Tops,Sweaters,437,127
11516,11517,862,66,3,General Petite,Tops,Knits,776,90
11517,11518,1066,21,5,General Petite,Bottoms,Pants,29,20
11519,11520,941,53,4,General,Tops,Sweaters,462,127
11521,11522,941,33,5,General,Tops,Sweaters,23,127
11522,11523,965,55,3,General,Jackets,Jackets,1182,134
11523,11524,941,52,5,General,Tops,Sweaters,570,127
11524,11525,941,48,3,General,Tops,Sweaters,437,127
11525,11526,1081,49,1,General Petite,Dresses,Dresses,581,31
11526,11527,941,39,5,General,Tops,Sweaters,312,127
11528,11529,862,35,2,General Petite,Tops,Knits,111,90
11529,11530,862,37,5,General Petite,Tops,Knits,75,90
11530,11531,941,49,4,General,Tops,Sweaters,456,127
11531,11532,941,26,5,General,Tops,Sweaters,423,127
11533,11534,867,43,4,General,Tops,Knits,42,95
11534,11535,867,65,5,General,Tops,Knits,227,95
11535,11536,949,35,5,General,Tops,Sweaters,557,130
11536,11537,867,45,4,General,Tops,Knits,665,95
11538,11539,863,52,5,General Petite,Tops,Knits,487,91
11539,11540,863,32,4,General Petite,Tops,Knits,467,91
11540,11541,867,31,3,General,Tops,Knits,52,95
11543,11544,867,48,3,General,Tops,Knits,41,95
11544,11545,949,99,4,General,Tops,Sweaters,1415,130
11545,11546,995,60,2,General Petite,Bottoms,Skirts,503,141
11547,11548,949,38,5,General,Tops,Sweaters,34,130
11548,11549,863,61,5,General Petite,Tops,Knits,72,91
11549,11550,867,54,5,General,Tops,Knits,666,95
11550,11551,867,37,4,General,Tops,Knits,61,95
11552,11553,867,37,2,General,Tops,Knits,61,95
11555,11556,863,40,2,General Petite,Tops,Knits,815,91
11557,11558,867,38,4,General,Tops,Knits,200,95
11558,11559,867,54,5,General,Tops,Knits,666,95
11559,11560,949,55,5,General,Tops,Sweaters,310,130
11560,11561,867,39,5,General,Tops,Knits,49,95
11562,11563,863,34,5,General Petite,Tops,Knits,279,91
11563,11564,863,58,5,General Petite,Tops,Knits,76,91
11564,11565,863,59,5,General Petite,Tops,Knits,562,91
11565,11566,867,55,4,General,Tops,Knits,222,95
11569,11570,862,41,2,General,Tops,Knits,47,90
11570,11571,835,35,5,General,Tops,Blouses,246,77
11572,11573,835,59,5,General,Tops,Blouses,251,77
11573,11574,835,48,5,General,Tops,Blouses,211,77
11574,11575,862,64,5,General,Tops,Knits,592,90
11575,11576,824,25,5,General Petite,Tops,Blouses,353,68
11576,11577,824,31,4,General Petite,Tops,Blouses,588,68
11577,11578,1110,36,5,General Petite,Dresses,Dresses,53,52
11578,11579,862,39,5,General,Tops,Knits,49,90
11579,11580,862,30,5,General,Tops,Knits,140,90
11580,11581,824,39,5,General Petite,Tops,Blouses,77,68
11581,11582,1078,39,5,General Petite,Dresses,Dresses,9,28
11582,11583,903,39,5,General Petite,Tops,Fine gauge,285,114
11583,11584,1110,63,5,General,Dresses,Dresses,245,52
11584,11585,835,24,4,General,Tops,Blouses,78,77
11585,11586,862,21,4,General,Tops,Knits,798,90
11586,11587,862,46,1,General,Tops,Knits,46,90
11587,11588,824,46,4,General Petite,Tops,Blouses,283,68
11588,11589,835,46,5,General,Tops,Blouses,579,77
11589,11590,903,47,4,General Petite,Tops,Fine gauge,154,114
11590,11591,835,41,3,General,Tops,Blouses,15,77
11591,11592,903,63,5,General Petite,Tops,Fine gauge,715,114
11592,11593,1110,29,3,General,Dresses,Dresses,218,52
11594,11595,1078,41,4,General Petite,Dresses,Dresses,55,28
11595,11596,939,44,5,General,Tops,Sweaters,444,125
11597,11598,1078,71,1,General Petite,Dresses,Dresses,1306,28
11598,11599,835,31,5,General,Tops,Blouses,643,77
11600,11601,862,41,5,General,Tops,Knits,47,90
11601,11602,835,68,3,General,Tops,Blouses,74,77
11602,11603,862,48,5,General,Tops,Knits,41,90
11603,11604,862,46,5,General,Tops,Knits,46,90
11604,11605,835,27,5,General,Tops,Blouses,65,77
11606,11607,835,61,3,General,Tops,Blouses,641,77
11607,11608,1110,50,4,General,Dresses,Dresses,12,52
11608,11609,824,46,5,General Petite,Tops,Blouses,283,68
11610,11611,824,26,5,General Petite,Tops,Blouses,583,68
11611,11612,835,39,5,General,Tops,Blouses,114,77
11613,11614,1110,35,4,General,Dresses,Dresses,304,52
11614,11615,862,40,2,General,Tops,Knits,38,90
11615,11616,1078,49,4,General,Dresses,Dresses,5,28
11616,11617,939,53,4,General,Tops,Sweaters,462,125
11617,11618,840,72,5,General,Tops,Blouses,584,81
11618,11619,862,58,5,General,Tops,Knits,59,90
11619,11620,862,57,5,General,Tops,Knits,58,90
11620,11621,1078,51,5,General,Dresses,Dresses,97,28
11621,11622,862,32,4,General,Tops,Knits,565,90
11622,11623,862,38,3,General,Tops,Knits,200,90
11624,11625,835,26,3,General,Tops,Blouses,373,77
11625,11626,835,43,5,General,Tops,Blouses,258,77
11628,11629,835,47,3,General,Tops,Blouses,4,77
11629,11630,840,53,4,General,Tops,Blouses,122,81
11630,11631,1078,50,5,General,Dresses,Dresses,12,28
11632,11633,1110,59,3,General,Dresses,Dresses,292,52
11633,11634,840,28,5,General,Tops,Blouses,207,81
11634,11635,862,28,1,General,Tops,Knits,57,90
11635,11636,939,64,5,General,Tops,Sweaters,974,125
11636,11637,835,44,5,General,Tops,Blouses,209,77
11637,11638,1078,41,3,General,Dresses,Dresses,243,28
11638,11639,824,36,5,General Petite,Tops,Blouses,273,68
11641,11642,840,40,5,General,Tops,Blouses,267,81
11642,11643,862,42,1,General,Tops,Knits,229,90
11643,11644,835,55,4,General,Tops,Blouses,21,77
11644,11645,824,40,4,General Petite,Tops,Blouses,266,68
11645,11646,835,50,4,General,Tops,Blouses,93,77
11646,11647,835,54,5,General,Tops,Blouses,100,77
11647,11648,868,35,3,General,Tops,Knits,223,96
11648,11649,1078,27,4,General,Dresses,Dresses,527,28
11650,11651,850,59,3,General Petite,Tops,Blouses,334,84
11651,11652,1022,39,5,General,Bottoms,Jeans,187,149
11652,11653,1022,50,5,General,Bottoms,Jeans,829,149
11653,11654,861,46,5,General,Tops,Knits,46,89
11654,11655,850,57,5,General Petite,Tops,Blouses,342,84
11655,11656,868,31,4,General,Tops,Knits,52,96
11656,11657,1078,33,5,General,Dresses,Dresses,336,28
11657,11658,850,37,2,General Petite,Tops,Blouses,351,84
11658,11659,868,69,4,General,Tops,Knits,228,96
11659,11660,1022,42,3,General,Bottoms,Jeans,377,149
11660,11661,964,36,5,General Petite,Jackets,Jackets,232,133
11661,11662,1078,28,4,General,Dresses,Dresses,754,28
11662,11663,861,38,3,General,Tops,Knits,200,89
11663,11664,1022,26,5,General,Bottoms,Jeans,688,149
11664,11665,1078,51,4,General,Dresses,Dresses,97,28
11666,11667,1078,37,4,General,Dresses,Dresses,316,28
11667,11668,1022,40,5,General,Bottoms,Jeans,238,149
11668,11669,868,35,5,General,Tops,Knits,223,96
11670,11671,850,34,2,General Petite,Tops,Blouses,249,84
11673,11674,1078,44,4,General,Dresses,Dresses,92,28
11674,11675,1092,53,5,General Petite,Dresses,Dresses,10,41
11675,11676,825,31,5,General,Tops,Blouses,643,69
11676,11677,825,62,5,General,Tops,Blouses,942,69
11677,11678,830,25,5,General,Tops,Blouses,286,73
11678,11679,830,39,4,General,Tops,Blouses,114,73
11679,11680,1078,26,4,General,Dresses,Dresses,306,28
11680,11681,825,32,5,General,Tops,Blouses,206,69
11681,11682,825,33,5,General,Tops,Blouses,18,69
11682,11683,825,42,5,General,Tops,Blouses,277,69
11683,11684,830,41,5,General,Tops,Blouses,15,73
11684,11685,825,41,2,General,Tops,Blouses,15,69
11686,11687,1078,31,5,General,Dresses,Dresses,20,28
11687,11688,825,27,5,General,Tops,Blouses,65,69
11688,11689,830,41,5,General,Tops,Blouses,15,73
11689,11690,1078,56,3,General,Dresses,Dresses,247,28
11690,11691,1092,45,5,General Petite,Dresses,Dresses,653,41
11691,11692,1078,82,5,General,Dresses,Dresses,1091,28
11692,11693,1028,39,4,General,Bottoms,Jeans,187,2
11693,11694,1028,40,4,General,Bottoms,Jeans,238,2
11694,11695,825,29,5,General,Tops,Blouses,284,69
11695,11696,1078,65,5,General,Dresses,Dresses,755,28
11696,11697,1028,59,4,General,Bottoms,Jeans,729,2
11697,11698,1078,52,4,General,Dresses,Dresses,173,28
11698,11699,1092,37,5,General Petite,Dresses,Dresses,248,41
11699,11700,1028,66,5,General,Bottoms,Jeans,311,2
11700,11701,825,44,5,General,Tops,Blouses,209,69
11701,11702,1078,53,4,General,Dresses,Dresses,8,28
11702,11703,1025,38,3,General Petite,Bottoms,Jeans,627,1
11703,11704,1025,48,5,General Petite,Bottoms,Jeans,996,1
11704,11705,1078,36,4,General,Dresses,Dresses,221,28
11705,11706,1099,27,5,General,Dresses,Dresses,527,47
11706,11707,867,52,4,General,Tops,Knits,96,95
11708,11709,1078,28,5,General,Dresses,Dresses,754,28
11709,11710,867,48,5,General,Tops,Knits,41,95
11710,11711,867,56,4,General,Tops,Knits,585,95
11711,11712,1078,41,5,General,Dresses,Dresses,243,28
11712,11713,815,43,5,General Petite,Tops,Blouses,257,62
11713,11714,867,29,5,General,Tops,Knits,369,95
11714,11715,960,24,5,General,Jackets,Jackets,381,132
11715,11716,927,39,4,General Petite,Tops,Sweaters,512,121
11716,11717,850,39,5,General Petite,Tops,Blouses,77,84
11717,11718,867,46,4,General,Tops,Knits,46,95
11718,11719,850,61,5,General Petite,Tops,Blouses,1073,84
11719,11720,1078,35,3,General,Dresses,Dresses,304,28
11720,11721,927,46,3,General Petite,Tops,Sweaters,1179,121
11721,11722,975,29,1,General,Jackets,Jackets,966,136
11722,11723,1078,49,3,General Petite,Dresses,Dresses,581,28
11723,11724,867,72,5,General,Tops,Knits,1096,95
11724,11725,850,70,5,General Petite,Tops,Blouses,1082,84
11725,11726,1117,36,3,General Petite,Jackets,Outerwear,1168,55
11726,11727,867,43,3,General,Tops,Knits,42,95
11727,11728,960,66,3,General,Jackets,Jackets,1258,132
11728,11729,927,35,3,General Petite,Tops,Sweaters,497,121
11729,11730,1078,31,4,General Petite,Dresses,Dresses,615,28
11730,11731,850,46,5,General Petite,Tops,Blouses,283,84
11731,11732,960,69,5,General,Jackets,Jackets,894,132
11732,11733,850,43,5,General Petite,Tops,Blouses,257,84
11733,11734,850,44,5,General Petite,Tops,Blouses,84,84
11734,11735,867,33,5,General,Tops,Knits,45,95
11735,11736,1078,32,5,General Petite,Dresses,Dresses,98,28
11736,11737,850,45,5,General Petite,Tops,Blouses,335,84
11737,11738,867,30,4,General,Tops,Knits,140,95
11738,11739,960,46,5,General,Jackets,Jackets,359,132
11739,11740,1078,28,5,General Petite,Dresses,Dresses,490,28
11740,11741,1078,52,3,General Petite,Dresses,Dresses,582,28
11741,11742,960,38,5,General,Jackets,Jackets,995,132
11742,11743,960,51,5,General,Jackets,Jackets,978,132
11743,11744,1038,53,5,General Petite,Bottoms,Jeans,1015,8
11744,11745,1078,36,5,General Petite,Dresses,Dresses,53,28
11745,11746,867,29,3,General,Tops,Knits,369,95
11746,11747,927,28,1,General Petite,Tops,Sweaters,1324,121
11747,11748,867,65,5,General,Tops,Knits,227,95
11748,11749,1078,25,5,General Petite,Dresses,Dresses,818,28
11749,11750,1078,39,4,General Petite,Dresses,Dresses,9,28
11750,11751,867,38,4,General,Tops,Knits,200,95
11751,11752,1078,45,3,General Petite,Dresses,Dresses,653,28
11752,11753,850,48,5,General Petite,Tops,Blouses,68,84
11753,11754,960,35,5,General,Jackets,Jackets,361,132
11754,11755,818,54,2,General,Tops,Blouses,100,63
11755,11756,868,39,4,General,Tops,Knits,49,96
11756,11757,1022,32,5,General,Bottoms,Jeans,301,149
11758,11759,1079,55,5,General,Dresses,Dresses,19,29
11759,11760,1022,30,5,General,Bottoms,Jeans,513,149
11760,11761,907,33,5,General,Tops,Fine gauge,149,116
11761,11762,1079,46,1,General,Dresses,Dresses,343,29
11762,11763,1022,42,5,General,Bottoms,Jeans,377,149
11763,11764,868,27,2,General,Tops,Knits,328,96
11764,11765,1079,62,2,General,Dresses,Dresses,420,29
11765,11766,986,36,5,General,Jackets,Jackets,109,139
11766,11767,1079,37,2,General,Dresses,Dresses,316,29
11767,11768,1079,39,5,General,Dresses,Dresses,48,29
11768,11769,1022,39,4,General,Bottoms,Jeans,187,149
11769,11770,829,34,2,General Petite,Tops,Blouses,249,72
11770,11771,1054,28,4,General,Bottoms,Pants,977,15
11771,11772,865,29,5,General,Tops,Knits,369,93
11772,11773,986,38,4,General,Jackets,Jackets,995,139
11773,11774,1022,45,5,General,Bottoms,Jeans,670,149
11774,11775,829,39,5,General Petite,Tops,Blouses,77,72
11775,11776,829,29,5,General Petite,Tops,Blouses,80,72
11776,11777,1052,33,2,General Petite,Bottoms,Pants,27,13
11777,11778,1022,38,5,General,Bottoms,Jeans,183,149
11778,11779,1054,29,5,General,Bottoms,Pants,191,15
11779,11780,1079,55,4,General,Dresses,Dresses,19,29
11780,11781,865,25,5,General,Tops,Knits,758,93
11781,11782,1054,33,4,General,Bottoms,Pants,672,15
11782,11783,868,45,3,General,Tops,Knits,665,96
11783,11784,1052,38,2,General Petite,Bottoms,Pants,493,13
11784,11785,829,34,4,General Petite,Tops,Blouses,249,72
11785,11786,1079,49,5,General,Dresses,Dresses,5,29
11786,11787,1052,36,2,General Petite,Bottoms,Pants,500,13
11788,11789,1079,55,5,General,Dresses,Dresses,19,29
11789,11790,865,62,5,General,Tops,Knits,648,93
11790,11791,1079,66,5,General,Dresses,Dresses,689,29
11791,11792,1052,47,4,General Petite,Bottoms,Pants,697,13
11792,11793,829,53,5,General,Tops,Blouses,122,72
11793,11794,907,39,5,General,Tops,Fine gauge,145,116
11794,11795,907,37,3,General,Tops,Fine gauge,276,116
11795,11796,1054,33,5,General,Bottoms,Pants,672,15
11796,11797,1022,44,5,General,Bottoms,Jeans,632,149
11797,11798,829,34,5,General,Tops,Blouses,639,72
11798,11799,1054,26,5,General,Bottoms,Pants,197,15
11799,11800,1054,26,5,General,Bottoms,Pants,197,15
11800,11801,1079,42,4,General,Dresses,Dresses,294,29
11801,11802,907,41,5,General,Tops,Fine gauge,144,116
11802,11803,1079,31,2,General,Dresses,Dresses,20,29
11803,11804,907,41,5,General,Tops,Fine gauge,144,116
11804,11805,1079,43,3,General,Dresses,Dresses,451,29
11805,11806,1079,47,4,General,Dresses,Dresses,17,29
11806,11807,868,44,4,General,Tops,Knits,170,96
11807,11808,1079,57,1,General,Dresses,Dresses,744,29
11808,11809,865,24,5,General,Tops,Knits,837,93
11810,11811,829,37,4,General,Tops,Blouses,99,72
11811,11812,1079,46,4,General,Dresses,Dresses,343,29
11812,11813,868,38,5,General,Tops,Knits,200,96
11814,11815,1079,70,2,General,Dresses,Dresses,1000,29
11815,11816,829,35,5,General,Tops,Blouses,246,72
11816,11817,1079,50,4,General,Dresses,Dresses,12,29
11817,11818,829,63,5,General,Tops,Blouses,265,72
11818,11819,1022,56,5,General Petite,Bottoms,Jeans,1237,149
11819,11820,1079,40,3,General,Dresses,Dresses,158,29
11821,11822,1052,44,5,General Petite,Bottoms,Pants,757,13
11822,11823,1079,70,3,General,Dresses,Dresses,1000,29
11823,11824,1099,25,4,General,Dresses,Dresses,214,47
11824,11825,865,37,4,General,Tops,Knits,61,93
11825,11826,1022,36,4,General,Bottoms,Jeans,667,149
11826,11827,823,53,3,General,Tops,Blouses,122,67
11827,11828,1079,44,5,General,Dresses,Dresses,92,29
11828,11829,1079,46,4,General,Dresses,Dresses,343,29
11829,11830,1079,38,4,General,Dresses,Dresses,241,29
11830,11831,1098,34,5,General,Dresses,Dresses,1,46
11831,11832,1022,29,5,General,Bottoms,Jeans,189,149
11832,11833,865,33,4,General,Tops,Knits,45,93
11833,11834,1079,56,4,General,Dresses,Dresses,247,29
11834,11835,829,58,5,General,Tops,Blouses,394,72
11835,11836,907,53,5,General,Tops,Fine gauge,162,116
11836,11837,1079,46,4,General,Dresses,Dresses,343,29
11837,11838,872,52,5,General,Tops,Knits,96,100
11838,11839,872,35,5,General,Tops,Knits,223,100
11839,11840,872,44,4,General,Tops,Knits,170,100
11840,11841,872,28,4,General,Tops,Knits,57,100
11841,11842,1111,47,5,General Petite,Dresses,Dresses,439,53
11843,11844,1059,47,4,General,Bottoms,Pants,13,18
11844,11845,872,47,5,General Petite,Tops,Knits,66,100
11845,11846,872,52,5,General Petite,Tops,Knits,487,100
11847,11848,872,39,5,General Petite,Tops,Knits,6,100
11848,11849,872,46,5,General Petite,Tops,Knits,108,100
11850,11851,872,47,5,General Petite,Tops,Knits,66,100
11852,11853,1059,30,5,General,Bottoms,Pants,415,18
11853,11854,1054,60,5,General,Bottoms,Pants,416,15
11854,11855,872,48,5,General,Tops,Knits,41,100
11856,11857,872,32,5,General,Tops,Knits,565,100
11857,11858,872,50,4,General,Tops,Knits,568,100
11858,11859,872,44,4,General,Tops,Knits,170,100
11859,11860,872,49,4,General,Tops,Knits,647,100
11860,11861,879,56,5,General Petite,Tops,Knits,468,106
11861,11862,872,34,5,General,Tops,Knits,368,100
11862,11863,1059,39,5,General,Bottoms,Pants,371,18
11864,11865,879,50,2,General Petite,Tops,Knits,430,106
11865,11866,872,37,5,General,Tops,Knits,61,100
11866,11867,818,40,1,General,Tops,Blouses,267,63
11867,11868,872,31,3,General,Tops,Knits,52,100
11868,11869,1022,42,5,General,Bottoms,Jeans,377,149
11869,11870,879,66,5,General Petite,Tops,Knits,776,106
11870,11871,872,31,5,General,Tops,Knits,52,100
11871,11872,1117,33,5,General,Jackets,Outerwear,73,55
11872,11873,872,40,4,General,Tops,Knits,38,100
11873,11874,1054,61,5,General,Bottoms,Pants,1094,15
11874,11875,936,77,5,General,Tops,Sweaters,685,123
11875,11876,1059,41,1,General,Bottoms,Pants,256,18
11876,11877,872,36,5,General,Tops,Knits,419,100
11877,11878,872,66,5,General,Tops,Knits,50,100
11878,11879,872,44,3,General,Tops,Knits,170,100
11879,11880,868,57,2,General,Tops,Knits,58,96
11880,11881,964,32,5,General Petite,Jackets,Jackets,973,133
11881,11882,829,59,5,General,Tops,Blouses,251,72
11882,11883,868,59,5,General,Tops,Knits,36,96
11883,11884,872,34,5,General,Tops,Knits,368,100
11884,11885,872,44,5,General,Tops,Knits,170,100
11885,11886,860,26,3,General,Tops,Knits,217,88
11886,11887,854,27,4,General,Tops,Knits,328,85
11887,11888,860,40,4,General,Tops,Knits,38,88
11888,11889,854,41,5,General,Tops,Knits,47,85
11889,11890,872,39,5,General,Tops,Knits,49,100
11890,11891,872,45,3,General,Tops,Knits,665,100
11891,11892,872,56,5,General,Tops,Knits,585,100
11893,11894,964,32,1,General Petite,Jackets,Jackets,973,133
11894,11895,854,39,2,General,Tops,Knits,49,85
11896,11897,872,53,5,General,Tops,Knits,567,100
11897,11898,866,44,4,General Petite,Tops,Knits,85,94
11898,11899,854,46,5,General,Tops,Knits,46,85
11899,11900,1052,46,3,General Petite,Bottoms,Pants,28,13
11900,11901,860,39,5,General,Tops,Knits,49,88
11901,11902,860,46,5,General,Tops,Knits,46,88
11902,11903,872,47,3,General,Tops,Knits,37,100
11903,11904,964,52,5,General Petite,Jackets,Jackets,1172,133
11905,11906,1089,31,4,General,Dresses,Dresses,20,39
11906,11907,829,56,5,General Petite,Tops,Blouses,711,72
11907,11908,1052,48,4,General Petite,Bottoms,Pants,610,13
11908,11909,872,37,4,General,Tops,Knits,61,100
11909,11910,860,52,4,General,Tops,Knits,96,88
11910,11911,860,45,4,General Petite,Tops,Knits,433,88
11912,11913,1089,30,5,General,Dresses,Dresses,237,39
11913,11914,860,63,4,General Petite,Tops,Knits,474,88
11914,11915,860,23,3,General Petite,Tops,Knits,81,88
11915,11916,860,61,3,General Petite,Tops,Knits,72,88
11917,11918,829,52,3,General Petite,Tops,Blouses,128,72
11918,11919,872,48,4,General,Tops,Knits,41,100
11919,11920,854,38,4,General,Tops,Knits,200,85
11920,11921,829,48,3,General Petite,Tops,Blouses,68,72
11921,11922,860,52,4,General Petite,Tops,Knits,487,88
11923,11924,872,30,5,General,Tops,Knits,140,100
